def is_power_of_two(n):    print( n > 0 and (n & (n - 1)) == 0);is_power_of_two(7);False;Check if a number is a power of two;num;1
def power(a, b): print( a ** b);power(4, 6);4096;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 6);531441;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 1);9;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 4);16;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(10, 10);10000000000;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(5, 6);15625;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 4);6561;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 2);49;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 6);64;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 2);4;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(10, 6);1000000;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 7);2097152;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 8);256;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(5, 8);390625;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 4);6561;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 6);64;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 3);512;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 2);36;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 10);282475249;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(10, 1);10;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 8);256;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 3);27;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 9);19683;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 5);32;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 2);9;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 3);729;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 1);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 10);3486784401;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 5);59049;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 7);4782969;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 1);6;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 4);1296;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 6);531441;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 1);6;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 8);256;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 1);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 2);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 9);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 8);5764801;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 3);512;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 2);49;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(5, 1);5;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 3);216;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 10);3486784401;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 9);134217728;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 2);81;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 1);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 8);6561;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 4);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 3);512;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 7);2097152;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 6);262144;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 7);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 7);279936;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 6);531441;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 6);262144;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 6);46656;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 10);1024;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 2);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 10);1073741824;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 9);512;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 9);19683;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 4);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(10, 7);10000000;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 10);1073741824;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 5);59049;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 4);81;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 10);59049;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 6);262144;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(10, 1);10;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 10);60466176;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 7);2097152;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(4, 2);16;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 7);279936;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(5, 7);78125;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 5);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 4);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 1);2;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(4, 10);1048576;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 4);4096;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 10);3486784401;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 4);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 5);243;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 5);243;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 6);46656;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(5, 8);390625;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(3, 7);2187;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 7);128;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 4);4096;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(2, 10);1024;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(8, 7);2097152;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 6);46656;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(6, 5);7776;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(9, 3);729;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(10, 9);1000000000;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 6);1;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 1);7;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 1);7;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(7, 10);282475249;Raise a to the power of b;num;2
def power(a, b): print( a ** b);power(1, 8);1;Raise a to the power of b;num;2
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(2);2;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(10);10;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(1);1;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(2);2;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(2);2;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(10);10;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(6);6;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(8);8;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(4);4;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(1);1;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(7);7;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(10);10;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(4);4;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(1);1;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(10);10;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(8);8;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(6);6;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(4);4;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(2);2;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(1);1;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(2);2;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(1);1;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(2);2;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(3);3;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(7);7;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(7);7;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(7);7;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(7);7;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(3);3;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(10);10;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(3);3;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(10);10;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(6);6;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(8);8;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(3);3;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(4);4;Find the absolute value of a number;num;1
def absolute_value(a): print( a if a >= 0 else -a);absolute_value(5);5;Find the absolute value of a number;num;1
